data;restaurante;tipo;subcategoria;valor;cnpj_fornecedor;descricao
18/09/2023;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;885.89;33592510000154;Serviço de manutenção de equipamentos
22/03/2025;Restaurante Veggie Life;despesa;Despesa com Hortaliças;963.7;61190096000180;Compra de despesa com hortaliças
23/04/2025;Pizzaria Massa Fina;despesa;Manutenção de Fornos;983.88;33592510000154;Serviço de manutenção de fornos
30/01/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;1066.65;2558157000162;Compra de despesa com carnes
15/07/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;1129.89;33000167000101;Compra de despesa com carnes
02/12/2023;Pizzaria Massa Fina;despesa;Despesa com Marketing;1097.77;61190096000180;Pagamento de campanha de Instagram
18/04/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;135.58;60746948000112;Pagamento de campanha de Facebook Ads
30/06/2024;Sorveteria Tropical;despesa;Manutenção de Equipamentos;835.98;33592510000154;Serviço de manutenção de equipamentos
30/12/2023;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;1141.93;33592510000154;Serviço de manutenção de equipamentos
26/05/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;736.38;61190096000180;Compra de despesa com insumos
17/07/2024;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;228.21;61190096000180;Conta de luz referente a março
15/03/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;310.18;60746948000112;Conta de luz referente a agosto
18/09/2023;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;536.48;60746948000112;Serviço de manutenção de equipamentos
18/08/2024;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;1384.5;61190096000180;Conta de luz referente a janeiro
08/12/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1040.68;21246584000150;Pagamento de campanha de Facebook Ads
23/04/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;780.69;33050067000179;Pagamento de campanha de Instagram
24/09/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;759.91;61190096000180;Conta de luz referente a maio
09/10/2023;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;856.83;33592510000154;Conta de luz referente a julho
07/02/2024;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;938.22;61190096000180;Conta de luz referente a dezembro
14/07/2025;Churrascaria Boi Feliz;despesa;Despesa com Marketing;575.35;33050067000179;Pagamento de campanha de Instagram
11/02/2025;Sorveteria Tropical;despesa;Despesa com Marketing;372.77;21246584000150;Pagamento de campanha de Instagram
25/06/2025;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;842.3;33000167000101;Serviço de manutenção de equipamentos
05/10/2024;Sorveteria Tropical;despesa;Manutenção de Equipamentos;922.89;2558157000162;Serviço de manutenção de equipamentos
25/07/2024;Sorveteria Tropical;despesa;Despesa com Insumos;270.59;33592510000154;Compra de despesa com insumos
26/09/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;1435.72;33592510000154;Conta de luz referente a outubro
25/03/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;518.37;60746948000112;Pagamento de campanha de Google Ads
24/05/2024;Restaurante Veggie Life;despesa;Despesa com Hortaliças;210.15;33000167000101;Compra de despesa com hortaliças
13/07/2025;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;230.49;33592510000154;Serviço de manutenção de equipamentos
25/09/2023;Churrascaria Boi Feliz;despesa;Despesa com Carnes;236.06;61190096000180;Compra de despesa com carnes
25/06/2025;Churrascaria Boi Feliz;despesa;Despesa com Carnes;250.35;2558157000162;Compra de despesa com carnes
12/11/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1124.37;33592510000154;Pagamento de campanha de Google Ads
04/05/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;1090.66;33592510000154;Serviço de manutenção de cozinha
09/10/2023;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;1255.88;2558157000162;Conta de luz referente a setembro
14/07/2025;Churrascaria Boi Feliz;despesa;Despesa com Carnes;247.69;33050067000179;Compra de despesa com carnes
28/09/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;1290.6;33050067000179;Conta de luz referente a dezembro
03/08/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;419.91;2558157000162;Pagamento de campanha de Facebook Ads
14/06/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;109.49;60746948000112;Pagamento de campanha de Instagram
12/04/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1225.11;2558157000162;Pagamento de campanha de Instagram
27/03/2025;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;39.42;33592510000154;Conta de luz referente a fevereiro
15/05/2024;Sorveteria Tropical;despesa;Despesa com Marketing;1063.45;33050067000179;Pagamento de campanha de Instagram
02/12/2023;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;919.29;21246584000150;Conta de luz referente a fevereiro
23/08/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;917.38;61190096000180;Compra de despesa com insumos
16/12/2023;Sorveteria Tropical;despesa;Despesa com Marketing;1197.61;61190096000180;Pagamento de campanha de Facebook Ads
28/07/2025;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;712.34;33000167000101;Conta de luz referente a dezembro
23/07/2025;Churrascaria Boi Feliz;despesa;Despesa com Carnes;662.84;60746948000112;Compra de despesa com carnes
30/10/2023;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;1221.64;60746948000112;Conta de luz referente a junho
10/07/2025;Pizzaria Massa Fina;despesa;Manutenção de Fornos;51.75;33000167000101;Serviço de manutenção de fornos
09/03/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;269.21;61190096000180;Serviço de manutenção de equipamentos
02/10/2024;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;1238.36;33000167000101;Conta de luz referente a junho
12/06/2025;Sorveteria Tropical;despesa;Despesa com Insumos;1237.45;60746948000112;Compra de despesa com insumos
18/02/2025;Churrascaria Boi Feliz;despesa;Despesa com Marketing;654.3;33000167000101;Pagamento de campanha de Google Ads
13/07/2024;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;235.91;2558157000162;Conta de luz referente a abril
13/10/2024;Restaurante Veggie Life;despesa;Despesa com Hortaliças;597.99;33000167000101;Compra de despesa com hortaliças
10/11/2023;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1259.88;60746948000112;Serviço de manutenção de equipamentos
10/02/2025;Restaurante Veggie Life;despesa;Despesa com Marketing;376.35;33050067000179;Pagamento de campanha de Google Ads
16/03/2025;Churrascaria Boi Feliz;despesa;Despesa com Carnes;841.86;33592510000154;Compra de despesa com carnes
26/10/2023;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1368.26;33050067000179;Serviço de manutenção de equipamentos
26/03/2025;Restaurante Veggie Life;despesa;Manutenção de Cozinha;311.43;33050067000179;Serviço de manutenção de cozinha
04/07/2025;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;609.8;33592510000154;Conta de luz referente a dezembro
11/07/2024;Sorveteria Tropical;despesa;Despesa com Marketing;644.64;33000167000101;Pagamento de campanha de Google Ads
19/08/2024;Pizzaria Massa Fina;despesa;Despesa com Marketing;1209.87;60746948000112;Pagamento de campanha de Google Ads
13/12/2023;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;382.5;33592510000154;Conta de luz referente a agosto
03/07/2025;Sorveteria Tropical;despesa;Despesa com Marketing;1143.8;60746948000112;Pagamento de campanha de Google Ads
06/05/2024;Sorveteria Tropical;despesa;Despesa com Insumos;56.34;60746948000112;Compra de despesa com insumos
16/08/2023;Churrascaria Boi Feliz;despesa;Despesa com Carnes;1383.54;33000167000101;Compra de despesa com carnes
30/08/2023;Pizzaria Massa Fina;despesa;Manutenção de Fornos;68.27;33000167000101;Serviço de manutenção de fornos
21/07/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;169.35;33000167000101;Compra de despesa com carnes
25/01/2025;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;41.79;61190096000180;Conta de luz referente a julho
30/09/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;167.63;2558157000162;Conta de luz referente a março
14/09/2023;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;916.69;60746948000112;Conta de luz referente a agosto
09/03/2025;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;1471.51;33592510000154;Serviço de manutenção de equipamentos
10/01/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;178.23;33050067000179;Serviço de manutenção de equipamentos
01/07/2025;Sorveteria Tropical;despesa;Despesa com Insumos;279.45;21246584000150;Compra de despesa com insumos
25/09/2023;Pizzaria Massa Fina;despesa;Manutenção de Fornos;1062.49;61190096000180;Serviço de manutenção de fornos
15/08/2023;Churrascaria Boi Feliz;despesa;Despesa com Carnes;64.27;61190096000180;Compra de despesa com carnes
02/07/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;1031.99;33592510000154;Conta de luz referente a março
19/02/2025;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;1405.3;21246584000150;Conta de luz referente a setembro
08/06/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;388.3;60746948000112;Compra de despesa com insumos
11/03/2025;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;278.45;33000167000101;Serviço de manutenção de equipamentos
11/04/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;1081.65;2558157000162;Serviço de manutenção de equipamentos
18/05/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;1352.0;2558157000162;Serviço de manutenção de equipamentos
14/02/2025;Sorveteria Tropical;despesa;Despesa com Insumos;645.22;21246584000150;Compra de despesa com insumos
30/01/2025;Churrascaria Boi Feliz;despesa;Despesa com Carnes;1448.32;02558157000162;Compra de despesa com carnes
03/03/2025;Churrascaria Boi Feliz;despesa;Despesa com Carnes;592.78;33000167000101;Compra de despesa com carnes
23/01/2025;Sorveteria Tropical;despesa;Despesa com Marketing;1364.31;33592510000154;Pagamento de campanha de Instagram
26/12/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;492.79;2558157000162;Serviço de manutenção de cozinha
03/10/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;678.38;33592510000154;Conta de luz referente a março
06/04/2025;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;658.97;60746948000112;Conta de luz referente a junho
05/12/2024;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;85.43;33000167000101;Conta de luz referente a abril
04/14/2025;Churrascaria Boi Feliz;despesa;Despesa com Carnes;542.12;60746948000112;Compra de despesa com carnes
10/07/2024;Pizzaria Massa Fina;despesa;Manutenção de Fornos;270.7;60746948000112;Serviço de manutenção de fornos
07/06/2025;Pizzaria Massa Fina;despesa;Despesa com Marketing;426.78;33592510000154;Pagamento de campanha de Instagram
25/05/2024;Sorveteria Tropical;despesa;Despesa com Marketing;783.83;21246584000150;Pagamento de campanha de Google Ads
11/04/2024;Pizzaria Massa Fina;despesa;Manutenção de Fornos;339.5;61190096000180;Serviço de manutenção de fornos
09/05/2025;Pizzaria Massa Fina;despesa;Despesa com Insumos;397.22;33000167000101;Compra de despesa com insumos
25/04/2024;Restaurante Veggie Life;despesa;Despesa com Hortaliças;765.13;2558157000162;Compra de despesa com hortaliças
14/01/2024;Pizzaria Massa Fina;despesa;Despesa com Marketing;723.59;33050067000179;Pagamento de campanha de Instagram
11/04/2025;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;1178.48;33050067000179;Conta de luz referente a junho
12/12/2023;Restaurante Veggie Life;despesa;Manutenção de Cozinha;173.34;33592510000154;Serviço de manutenção de cozinha
02/10/2023;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1021.7;21246584000150;Serviço de manutenção de equipamentos
09/11/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;365.43;33050067000179;Pagamento de campanha de Facebook Ads
03/08/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;340.55;60746948000112;Conta de luz referente a dezembro
21/03/2025;Pizzaria Massa Fina;despesa;Despesa com Marketing;771.77;61190096000180;Pagamento de campanha de Google Ads
13/11/2023;Pizzaria Massa Fina;despesa;Manutenção de Fornos;728.48;33000167000101;Serviço de manutenção de fornos
23/06/2025;Restaurante Veggie Life;despesa;Manutenção de Cozinha;1416.01;61190096000180;Serviço de manutenção de cozinha
07/09/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;876.34;33050067000179;Conta de luz referente a julho
03/06/2025;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;1265.06;33050067000179;Conta de luz referente a janeiro
06/03/2024;Restaurante Veggie Life;despesa;Despesa com Hortaliças;688.42;21246584000150;Compra de despesa com hortaliças
24/08/2023;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;107.13;60746948000112;Conta de luz referente a agosto
17/02/2025;Sorveteria Tropical;despesa;Manutenção de Equipamentos;572.48;60746948000112;Serviço de manutenção de equipamentos
30/04/2025;Sorveteria Tropical;despesa;Despesa com Marketing;272.3;33050067000179;Pagamento de campanha de Google Ads
09/04/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;733.61;33000167000101;Pagamento de campanha de Google Ads
31/05/2025;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;30.41;2558157000162;Conta de luz referente a janeiro
28/08/2023;Churrascaria Boi Feliz;despesa;Despesa com Carnes;1146.77;33592510000154;Compra de despesa com carnes
06/12/2023;Churrascaria Boi Feliz;despesa;Despesa com Carnes;1267.41;33000167000101;Compra de despesa com carnes
08/08/2023;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1295.4;33592510000154;Serviço de manutenção de equipamentos
16/01/2025;Pizzaria Massa Fina;despesa;Despesa com Marketing;992.73;33000167000101;Pagamento de campanha de Instagram
15/10/2024;Pizzaria Massa Fina;despesa;Despesa com Marketing;419.02;60746948000112;Pagamento de campanha de Instagram
26/06/2025;Restaurante Veggie Life;despesa;Manutenção de Cozinha;1451.87;60746948000112;Serviço de manutenção de cozinha
20/01/2024;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1060.6;60746948000112;Serviço de manutenção de equipamentos
07/09/2023;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;1276.66;33050067000179;Conta de luz referente a janeiro
22/05/2024;Sorveteria Tropical;despesa;Despesa com Marketing;806.96;33000167000101;Pagamento de campanha de Facebook Ads
02/07/2025;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;1353.21;60746948000112;Conta de luz referente a maio
17/08/2023;Pizzaria Massa Fina;despesa;Despesa com Insumos;1055.93;33000167000101;Compra de despesa com insumos
02/04/2025;Restaurante Veggie Life;despesa;Manutenção de Cozinha;743.53;33592510000154;Serviço de manutenção de cozinha
11/02/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1497.0;2558157000162;Pagamento de campanha de Facebook Ads
06/08/2023;Sorveteria Tropical;despesa;Manutenção de Equipamentos;434.46;02558157000162;Serviço de manutenção de equipamentos
30/09/2023;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;1372.63;21246584000150;Conta de luz referente a maio
24/09/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;713.23;33050067000179;Compra de despesa com insumos
28/12/2024;Sorveteria Tropical;despesa;Despesa com Insumos;850.7;33050067000179;Compra de despesa com insumos
02/06/2025;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;769.95;33050067000179;Conta de luz referente a novembro
23/03/2025;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1445.03;60746948000112;Serviço de manutenção de equipamentos
26/03/2025;Pizzaria Massa Fina;despesa;Manutenção de Fornos;1402.01;21246584000150;Serviço de manutenção de fornos
09/04/2024;Pizzaria Massa Fina;despesa;Despesa com Marketing;540.65;61190096000180;Pagamento de campanha de Google Ads
29/03/2024;Sorveteria Tropical;despesa;Manutenção de Equipamentos;146.55;61190096000180;Serviço de manutenção de equipamentos
04/06/2025;Restaurante Veggie Life;despesa;Despesa com Hortaliças;981.01;33592510000154;Compra de despesa com hortaliças
16/10/2024;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;1149.34;33050067000179;Conta de luz referente a outubro
30/05/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;130.64;2558157000162;Pagamento de campanha de Google Ads
18/10/2023;Restaurante Veggie Life;despesa;Manutenção de Cozinha;166.68;21246584000150;Serviço de manutenção de cozinha
11/14/2023;Sorveteria Tropical;despesa;Despesa com Insumos;1225.74;02558157000162;Compra de despesa com insumos
26/08/2023;Pizzaria Massa Fina;despesa;Despesa com Marketing;573.09;2558157000162;Pagamento de campanha de Google Ads
27/01/2025;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;474.32;33000167000101;Conta de luz referente a julho
25/02/2025;Pizzaria Massa Fina;despesa;Despesa com Insumos;1351.92;33592510000154;Compra de despesa com insumos
03/10/2023;Sorveteria Tropical;despesa;Manutenção de Equipamentos;1472.98;33000167000101;Serviço de manutenção de equipamentos
13/08/2023;Pizzaria Massa Fina;despesa;Manutenção de Fornos;937.05;61190096000180;Serviço de manutenção de fornos
04/05/2025;Pizzaria Massa Fina;despesa;Despesa com Insumos;760.64;33592510000154;Compra de despesa com insumos
04/08/2025;Sorveteria Tropical;despesa;Manutenção de Equipamentos;844.83;21246584000150;Serviço de manutenção de equipamentos
16/01/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1357.48;60746948000112;Pagamento de campanha de Instagram
27/07/2025;Restaurante Veggie Life;despesa;Manutenção de Cozinha;29.04;33592510000154;Serviço de manutenção de cozinha
24/01/2024;Sorveteria Tropical;despesa;Despesa com Insumos;474.96;33000167000101;Compra de despesa com insumos
24/05/2025;Pizzaria Massa Fina;despesa;Manutenção de Fornos;1370.24;21246584000150;Serviço de manutenção de fornos
10/11/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;1422.99;60746948000112;Compra de despesa com insumos
04/07/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;538.89;21246584000150;Serviço de manutenção de equipamentos
16/11/2023;Pizzaria Massa Fina;despesa;Manutenção de Fornos;246.23;21246584000150;Serviço de manutenção de fornos
14/03/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;564.86;61190096000180;Compra de despesa com insumos
05/02/2024;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;1489.33;33000167000101;Conta de luz referente a dezembro
12/06/2025;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;1063.31;60746948000112;Conta de luz referente a setembro
03/03/2024;Restaurante Veggie Life;despesa;Despesa com Hortaliças;792.41;2558157000162;Compra de despesa com hortaliças
02/10/2024;Sorveteria Tropical;despesa;Despesa com Marketing;531.71;61190096000180;Pagamento de campanha de Instagram
03/11/2023;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;1164.91;21246584000150;Conta de luz referente a agosto
17/11/2023;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1017.29;61190096000180;Pagamento de campanha de Facebook Ads
07/03/2025;Sorveteria Tropical;despesa;Despesa com Insumos;1457.43;33592510000154;Compra de despesa com insumos
25/11/2024;Pizzaria Massa Fina;despesa;Manutenção de Fornos;611.57;2558157000162;Serviço de manutenção de fornos
08/09/2024;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;1389.63;61190096000180;Conta de luz referente a fevereiro
28/01/2025;Churrascaria Boi Feliz;despesa;Despesa com Marketing;641.78;60746948000112;Pagamento de campanha de Google Ads
23/03/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;121.17;60746948000112;Compra de despesa com carnes
11/11/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;956.13;2558157000162;Serviço de manutenção de cozinha
06/09/2023;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1421.62;02558157000162;Pagamento de campanha de Instagram
04/09/2023;Churrascaria Boi Feliz;despesa;Despesa com Marketing;80.09;60746948000112;Pagamento de campanha de Google Ads
30/08/2024;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;577.3;02558157000162;Conta de luz referente a março
24/06/2025;Churrascaria Boi Feliz;despesa;Despesa com Marketing;761.45;2558157000162;Pagamento de campanha de Facebook Ads
26/07/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;551.14;21246584000150;Conta de luz referente a agosto
24/12/2023;Restaurante Veggie Life;despesa;Despesa com Marketing;1312.42;60746948000112;Pagamento de campanha de Google Ads
18/09/2024;Restaurante Veggie Life;despesa;Despesa com Marketing;260.79;33050067000179;Pagamento de campanha de Google Ads
17/03/2024;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;1289.55;33050067000179;Conta de luz referente a janeiro
15/05/2025;Restaurante Veggie Life;despesa;Despesa com Energia Elétrica;708.85;2558157000162;Conta de luz referente a setembro
25/01/2025;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;416.24;33592510000154;Conta de luz referente a junho
12/10/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;384.33;2558157000162;Pagamento de campanha de Facebook Ads
25/06/2025;Churrascaria Boi Feliz;despesa;Despesa com Marketing;315.3;61190096000180;Pagamento de campanha de Instagram
17/04/2024;Sorveteria Tropical;despesa;Despesa com Marketing;726.98;33000167000101;Pagamento de campanha de Facebook Ads
29/08/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;840.27;33000167000101;Pagamento de campanha de Instagram
11/03/2024;Restaurante Veggie Life;Despza;Manutenção de Cozinha;209.64;21246584000150;Serviço de manutenção de cozinha
26/07/2025;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1394.99;33000167000101;Pagamento de campanha de Instagram
14/02/2025;Sorveteria Tropical;despesa;Despesa com Marketing;49.0;60746948000112;Pagamento de campanha de Instagram
22/11/2023;Pizzaria Massa Fina;despesa;Manutenção de Fornos;374.42;61190096000180;Serviço de manutenção de fornos
29/07/2025;Sorveteria Tropical;despesa;Despesa com Marketing;386.95;60746948000112;Pagamento de campanha de Google Ads
22/11/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;533.85;02558157000162;Compra de despesa com insumos
25/12/2024;Pizzaria Massa Fina;despesa;Despesa com Insumos;98.05;60746948000112;Compra de despesa com insumos
27/05/2024;Pizzaria Massa Fina;despesa;Despesa com Marketing;676.4;61190096000180;Pagamento de campanha de Instagram
31/12/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;810.12;60746948000112;Conta de luz referente a setembro
29/09/2023;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;183.96;61190096000180;Serviço de manutenção de equipamentos
30/12/2023;Churrascaria Boi Feliz;despesa;Despesa com Marketing;79.61;21246584000150;Pagamento de campanha de Facebook Ads
11/09/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;1259.29;60746948000112;Compra de despesa com carnes
27/09/2023;Churrascaria Boi Feliz;despesa;Despesa com Marketing;1000.00;21246584000150;Pagamento de campanha de Facebook Ads
09/11/2023;Pizzaria Massa Fina;despesa;Manutenção de Fornos;1486.21;33000167000101;Serviço de manutenção de fornos
06/03/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;780.16;61190096000180;Serviço de manutenção de equipamentos
18/05/2025;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;291.45;33592510000154;Conta de luz referente a junho
16/06/2024;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;531.71;60746948000112;Conta de luz referente a maio
24/12/2024;Restaurante Veggie Life;despesa;Manutenção de Cozinha;998.93;60746948000112;Serviço de manutenção de cozinha
12/12/2023;Churrascaria Boi Feliz;despesa;Despesa com Carnes;107.03;33050067000179;Compra de despesa com carnes
05/05/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;144.78;33050067000179;Conta de luz referente a abril
31/12/2023;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;170.17;61190096000180;Conta de luz referente a setembro
19/04/2025;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;5.68;33592510000154;Conta de luz referente a novembro
15/05/2024;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;839.45;02558157000162;Conta de luz referente a fevereiro
25/10/2023;Churrascaria Boi Feliz;despesa;Despesa com Marketing;290.69;2558157000162;Pagamento de campanha de Facebook Ads
31/10/2023;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;1265.94;21246584000150;Conta de luz referente a agosto
18/12/2023;Restaurante Veggie Life;despesa;Despesa com Hortaliças;167.4;33050067000179;Compra de despesa com hortaliças
06/05/2025;Pizzaria Massa Fina;despesa;Despesa com Marketing;1123.34;2558157000162;Pagamento de campanha de Instagram
20/08/2024;Churrascaria Boi Feliz;despesa;Despesa com Energia Elétrica;100.14;33050067000179;Conta de luz referente a junho
11/12/2024;Churrascaria Boi Feliz;despesa;Despesa com Carnes;82.28;33592510000154;Compra de despesa com carnes
19/03/2024;Sorveteria Tropical;despesa;Manutenção de Equipamentos;652.03;2558157000162;Serviço de manutenção de equipamentos
11/03/2024;Churrascaria Boi Feliz;despesa;Despesa com Marketing;624.2;21246584000150;Pagamento de campanha de Instagram
11/06/2024;Sorveteria Tropical;despesa;Despesa com Marketing;661.75;33000167000101;Pagamento de campanha de Instagram
18/01/2025;Pizzaria Massa Fina;despesa;Manutenção de Fornos;1056.41;61190096000180;Serviço de manutenção de fornos
02/04/2025;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;242.55;33050067000179;Conta de luz referente a dezembro
11/03/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;695.33;60746948000112;Serviço de manutenção de equipamentos
13/06/2024;Restaurante Veggie Life;despesa;Despesa com Hortaliças;544.47;60746948000112;Compra de despesa com hortaliças
03/03/2024;Sorveteria Tropical;despesa;Despesa com Insumos;328.63;61190096000180;Compra de despesa com insumos
02/04/2024;Sorveteria Tropical;despesa;Despesa com Energia Elétrica;803.21;33000167000101;Conta de luz referente a novembro
09/12/2023;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;720.04;61190096000180;Conta de luz referente a dezembro
16/09/2023;Sorveteria Tropical;despesa;Despesa com Marketing;731.02;61190096000180;Pagamento de campanha de Instagram
17/12/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;1421.67;61190096000180;Serviço de manutenção de equipamentos
03/11/2023;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;837.93;61190096000180;Conta de luz referente a dezembro
15/11/2024;Sorveteria Tropical;despesa;Despesa com Marketing;1187.19;2558157000162;Pagamento de campanha de Facebook Ads
25/09/2023;Sorveteria Tropical;despesa;Despesa com Marketing;882.58;60746948000112;Pagamento de campanha de Google Ads
19/12/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;460.99;33000167000101;Serviço de manutenção de equipamentos
08/06/2025;Sorveteria Tropical;despesa;Despesa com Marketing;297.76;61190096000180;Pagamento de campanha de Google Ads
19/07/2025;Restaurante Veggie Life;despesa;Manutenção de Cozinha;93.68;61190096000180;Serviço de manutenção de cozinha
18/04/2025;Restaurante Veggie Life;despesa;Manutenção de Cozinha;1136.34;21246584000150;Serviço de manutenção de cozinha
25/08/2023;Pizzaria Massa Fina;despesa;Despesa com Energia Elétrica;792.52;61190096000180;Conta de luz referente a fevereiro
17/11/2024;Churrascaria Boi Feliz;despesa;Manutenção de Equipamentos;1341.54;33000167000101;Serviço de manutenção de equipamentos
04/11/2023;Restaurante Veggie Life;Despza;Despesa com Marketing;515.6;60746948000112;Pagamento de campanha de Instagram
29/08/2024;Pizzaria Massa Fina;despesa;Manutenção de Fornos;127.69;61190096000180;Serviço de manutenção de fornos
