data;restaurante;tipo;subcategoria;valor;cnpj_fornecedor;descricao
12/11/2023;Pizzaria Massa Fina;receita;Venda de Sobremesas;497.75;61190096000180;Venda de Sobremesas realizada no balcão
20/02/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;1410.95;61190096000180;Venda de Sobremesas realizada no balcão
27/01/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;97.8;60746948000112;Venda de Bebidas realizada no balcão
07/01/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;571.76;33050067000179;Venda de Bebidas realizada no balcão
17/06/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;780.54;60746948000112;Venda de Prato Vegetariano realizada no balcão
30/09/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;96.19;33592510000154;Venda de Marmitex realizada no balcão
27/01/2024;Pizzaria Massa Fina;receita;Venda de Pizza;1498.77;61190096000180;Venda de Pizza realizada no balcão
30/08/2023;Restaurante Veggie Life;receita;Venda de Salada;1496.77;33000167000101;Venda de Salada realizada no balcão
08/02/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;1732.04;61190096000180;Venda de Rodízio realizada no balcão
24/04/2025;Restaurante Veggie Life;receita;Venda de Salada;1592.78;33050067000179;Venda de Salada realizada no balcão
18/12/2023;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1825.43;33000167000101;Venda de Prato Vegetariano realizada no balcão
18/02/2024;Pizzaria Massa Fina;receita;Delivery;807.11;60746948000112;Delivery efetuada
13/01/2025;Churrascaria Boi Feliz;receita;Eventos Corporativos;432.53;33000167000101;Receita de Eventos Corporativos contratados
29/11/2024;Restaurante Veggie Life;receita;Venda de Salada;801.04;21246584000150;Venda de Salada realizada no balcão
02/06/2025;Churrascaria Boi Feliz;receita;Venda de Bebidas;1198.8;61190096000180;Venda de Bebidas realizada no balcão
03/11/2023;Pizzaria Massa Fina;receita;Venda de Pizza;1633.37;33050067000179;Venda de Pizza realizada no balcão
16/05/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;1010.74;33050067000179;Venda de Bebidas realizada no balcão
03/04/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;399.68;2558157000162;Venda de Bebidas realizada no balcão
28/09/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;115.52;21246584000150;Venda de Prato Vegetariano realizada no balcão
01/07/2025;Pizzaria Massa Fina;receita;Venda de Bebidas;576.86;2558157000162;Venda de Bebidas realizada no balcão
15/05/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;513.12;61190096000180;Venda de Rodízio realizada no balcão
16/03/2024;Pizzaria Massa Fina;receita;Venda de Pizza;357.05;61190096000180;Venda de Pizza realizada no balcão
02/11/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;715.24;33592510000154;Venda de Bebidas realizada no balcão
27/04/2024;Sorveteria Tropical;receita;Venda de Milkshake;1652.35;60746948000112;Venda de Milkshake realizada no balcão
04/06/2025;Restaurante Veggie Life;receita;Venda de Salada;1499.04;33592510000154;Venda de Salada realizada no balcão
25/07/2025;Churrascaria Boi Feliz;receita;Venda de Marmitex;1562.2;2558157000162;Venda de Marmitex realizada no balcão
12/12/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;1700.15;60746948000112;Venda de Bebidas realizada no balcão
30/04/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;1383.92;21246584000150;Venda de Sobremesas realizada no balcão
16/05/2025;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;979.54;61190096000180;Venda de Prato Vegetariano realizada no balcão
24/04/2024;Restaurante Veggie Life;receita;Venda de Salada;1902.13;33592510000154;Venda de Salada realizada no balcão
20/12/2023;Churrascaria Boi Feliz;receita;Venda de Marmitex;1656.58;61190096000180;Venda de Marmitex realizada no balcão
30/03/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;1799.25;33000167000101;Venda de Bebidas realizada no balcão
14/08/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1381.19;33592510000154;Venda de Prato Vegetariano realizada no balcão
30/05/2024;Pizzaria Massa Fina;receita;Delivery;614.49;61190096000180;Delivery efetuada
29/01/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;1050.06;33050067000179;Venda de Bebidas realizada no balcão
13/09/2024;Sorveteria Tropical;receita;Venda de Milkshake;350.5;21246584000150;Venda de Milkshake realizada no balcão
10/11/2023;Churrascaria Boi Feliz;receita;Venda de Marmitex;1459.37;21246584000150;Venda de Marmitex realizada no balcão
12/02/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;272.66;33050067000179;Venda de Marmitex realizada no balcão
11/12/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;1486.68;02558157000162;Venda de Sobremesas realizada no balcão
21/11/2024;Restaurante Veggie Life;receita;Venda de Salada;1000.00;21246584000150;Venda de Salada realizada no balcão
24/11/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;502.01;33050067000179;Venda de Sucos Naturais realizada no balcão
01/03/2025;Churrascaria Boi Feliz;receita;Venda de Rodízio;445.8;61190096000180;Venda de Rodízio realizada no balcão
22/06/2025;Pizzaria Massa Fina;receita;Venda de Sobremesas;318.5;33592510000154;Venda de Sobremesas realizada no balcão
08/08/2023;Pizzaria Massa Fina;receita;Delivery;1144.56;33592510000154;Delivery efetuada
10/05/2024;Sorveteria Tropical;receita;Publicidade na Sorveteria;167.82;2558157000162;Receita de Publicidade na Sorveteria
10/09/2023;Churrascaria Boi Feliz;receita;Venda de Rodízio;756.57;61190096000180;Venda de Rodízio realizada no balcão
21/06/2025;Restaurante Veggie Life;receita;Venda de Salada;707.38;2558157000162;Venda de Salada realizada no balcão
13/07/2025;Restaurante Veggie Life;receita;Venda de Salada;1165.35;33050067000179;Venda de Salada realizada no balcão
12/01/2025;Sorveteria Tropical;receita;Venda de Milkshake;383.08;60746948000112;Venda de Milkshake realizada no balcão
06/10/2024;Sorveteria Tropical;receita;Venda de Sorvete;966.65;21246584000150;Venda de Sorvete realizada no balcão
07/06/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;1274.92;2558157000162;Venda de Sobremesas realizada no balcão
04/06/2025;Churrascaria Boi Feliz;receita;Eventos Corporativos;1808.02;21246584000150;Receita de Eventos Corporativos contratados
27/12/2023;Restaurante Veggie Life;receita;Venda de Sucos Naturais;769.02;33000167000101;Venda de Sucos Naturais realizada no balcão
29/05/2025;Churrascaria Boi Feliz;receita;Venda de Bebidas;360.16;33000167000101;Venda de Bebidas realizada no balcão
06/02/2025;Churrascaria Boi Feliz;receita;Eventos Corporativos;126.98;60746948000112;Receita de Eventos Corporativos contratados
02/08/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;867.76;60746948000112;Venda de Bebidas realizada no balcão
14/09/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;210.02;21246584000150;Venda de Bebidas realizada no balcão
17/07/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1587.43;33050067000179;Venda de Prato Vegetariano realizada no balcão
30/07/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;481.9;61190096000180;Receita de Eventos de Alimentação Saudável contratados
12/06/2025;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;500.71;60746948000112;Venda de Prato Vegetariano realizada no balcão
09/03/2025;Churrascaria Boi Feliz;receita;Eventos Corporativos;1850.86;2558157000162;Receita de Eventos Corporativos contratados
27/11/2024;Pizzaria Massa Fina;receita;Venda de Pizza;308.95;2558157000162;Venda de Pizza realizada no balcão
18/02/2024;Restaurante Veggie Life;receita;Venda de Salada;1109.02;33050067000179;Venda de Salada realizada no balcão
09/09/2023;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1896.99;33050067000179;Venda de Sucos Naturais realizada no balcão
21/10/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;1220.54;21246584000150;Venda de Bebidas realizada no balcão
05/10/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;675.89;21246584000150;Venda de Sobremesas realizada no balcão
15/04/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;192.6;60746948000112;Venda de Prato Vegetariano realizada no balcão
08/04/2025;Churrascaria Boi Feliz;receita;Venda de Rodízio;1853.05;21246584000150;Venda de Rodízio realizada no balcão
23/05/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;15.68;61190096000180;Venda de Bebidas realizada no balcão
09/12/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1785.91;60746948000112;Venda de Prato Vegetariano realizada no balcão
01/01/2025;Pizzaria Massa Fina;receita;Venda de Sobremesas;790.3;60746948000112;Venda de Sobremesas realizada no balcão
15/05/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;303.32;33050067000179;Venda de Marmitex realizada no balcão
05/05/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;734.6;33000167000101;Venda de Bebidas realizada no balcão
08/04/2025;Churrascaria Boi Feliz;receita;Venda de Rodízio;1239.86;21246584000150;Venda de Rodízio realizada no balcão
21/02/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1160.88;21246584000150;Venda de Prato Vegetariano realizada no balcão
04/07/2025;Pizzaria Massa Fina;receita;Venda de Bebidas;357.28;33592510000154;Venda de Bebidas realizada no balcão
08/03/2025;Sorveteria Tropical;receita;Publicidade na Sorveteria;240.73;33050067000179;Receita de Publicidade na Sorveteria
02/09/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;1918.52;33000167000101;Venda de Marmitex realizada no balcão
02/06/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1092.33;60746948000112;Venda de Prato Vegetariano realizada no balcão
07/03/2024;Sorveteria Tropical;receita;Venda de Açaí;1207.23;61190096000180;Venda de Açaí realizada no balcão
01/07/2025;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;1118.98;33000167000101;Receita de Eventos de Alimentação Saudável contratados
09/01/2025;Churrascaria Boi Feliz;receita;Venda de Bebidas;1674.91;60746948000112;Venda de Bebidas realizada no balcão
27/07/2025;Restaurante Veggie Life;receita;Venda de Salada;1742.72;33592510000154;Venda de Salada realizada no balcão
30/06/2025;Churrascaria Boi Feliz;receita;Venda de Bebidas;1000.00;2558157000162;Venda de Bebidas realizada no balcão
03/10/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;1125.86;61190096000180;Receita de Eventos de Alimentação Saudável contratados
01/10/2023;Pizzaria Massa Fina;receita;Venda de Sobremesas;225.14;33000167000101;Venda de Sobremesas realizada no balcão
30/11/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;999.42;33000167000101;Venda de Bebidas realizada no balcão
07/10/2023;Pizzaria Massa Fina;receita;Venda de Sobremesas;1433.67;21246584000150;Venda de Sobremesas realizada no balcão
20/08/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;459.04;60746948000112;Receita de Eventos de Alimentação Saudável contratados
21/11/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;699.03;33050067000179;Venda de Bebidas realizada no balcão
05/12/2023;Pizzaria Massa Fina;receita;Venda de Pizza;1072.52;60746948000112;Venda de Pizza realizada no balcão
25/05/2025;Sorveteria Tropical;receita;Venda de Açaí;646.31;33592510000154;Venda de Açaí realizada no balcão
25/09/2024;Pizzaria Massa Fina;receita;Venda de Pizza;749.23;33000167000101;Venda de Pizza realizada no balcão
02/04/2025;Pizzaria Massa Fina;receita;Venda de Sobremesas;1000.00;33000167000101;Venda de Sobremesas realizada no balcão
13/12/2023;Sorveteria Tropical;receita;Venda de Sorvete;1792.31;33050067000179;Venda de Sorvete realizada no balcão
06/01/2025;Sorveteria Tropical;receita;Venda de Milkshake;701.06;2558157000162;Venda de Milkshake realizada no balcão
19/07/2024;Restaurante Veggie Life;receita;Venda de Salada;1061.31;33050067000179;Venda de Salada realizada no balcão
19/11/2023;Sorveteria Tropical;receita;Publicidade na Sorveteria;282.68;21246584000150;Receita de Publicidade na Sorveteria
30/07/2025;Pizzaria Massa Fina;receita;Venda de Bebidas;1456.16;33050067000179;Venda de Bebidas realizada no balcão
09/02/2025;Pizzaria Massa Fina;receita;Delivery;662.04;2558157000162;Delivery efetuada
07/10/2023;Restaurante Veggie Life;receita;Venda de Salada;620.49;33592510000154;Venda de Salada realizada no balcão
04/07/2024;Sorveteria Tropical;receita;Venda de Sorvete;1057.47;33592510000154;Venda de Sorvete realizada no balcão
04/04/2025;Pizzaria Massa Fina;receita;Venda de Sobremesas;182.21;21246584000150;Venda de Sobremesas realizada no balcão
16/03/2025;Pizzaria Massa Fina;receita;Venda de Sobremesas;1481.09;21246584000150;Venda de Sobremesas realizada no balcão
17/11/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;75.8;33050067000179;Venda de Sobremesas realizada no balcão
15/03/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;112.71;60746948000112;Venda de Rodízio realizada no balcão
22/10/2023;Pizzaria Massa Fina;receita;Venda de Pizza;1528.28;60746948000112;Venda de Pizza realizada no balcão
01/04/2025;Restaurante Veggie Life;receita;Venda de Salada;945.47;61190096000180;Venda de Salada realizada no balcão
13/03/2025;Sorveteria Tropical;receita;Venda de Milkshake;818.5;61190096000180;Venda de Milkshake realizada no balcão
28/04/2025;Churrascaria Boi Feliz;receita;Venda de Rodízio;96.57;33050067000179;Venda de Rodízio realizada no balcão
25/12/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;996.52;60746948000112;Venda de Sucos Naturais realizada no balcão
12/08/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;1562.99;33000167000101;Venda de Marmitex realizada no balcão
17/07/2025;Sorveteria Tropical;receita;Venda de Sorvete;1486.13;02558157000162;Venda de Sorvete realizada no balcão
17/07/2025;Churrascaria Boi Feliz;receita;Eventos Corporativos;1163.82;33000167000101;Receita de Eventos Corporativos contratados
27/03/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;1070.86;33050067000179;Venda de Sobremesas realizada no balcão
16/12/2023;Churrascaria Boi Feliz;receita;Venda de Rodízio;619.67;60746948000112;Venda de Rodízio realizada no balcão
28/11/2023;Pizzaria Massa Fina;receita;Delivery;863.95;2558157000162;Delivery efetuada
04/05/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;1170.3;61190096000180;Venda de Bebidas realizada no balcão
12/04/2025;Churrascaria Boi Feliz;receita;Eventos Corporativos;1164.51;33000167000101;Receita de Eventos Corporativos contratados
25/11/2023;Sorveteria Tropical;receita;Venda de Milkshake;876.58;33592510000154;Venda de Milkshake realizada no balcão
17/12/2024;Sorveteria Tropical;receita;Venda de Açaí;1530.29;21246584000150;Venda de Açaí realizada no balcão
07/04/2025;Pizzaria Massa Fina;receita;Delivery;475.95;33592510000154;Delivery efetuada
20/11/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;1714.69;33592510000154;Venda de Bebidas realizada no balcão
07/08/2023;Sorveteria Tropical;receita;Publicidade na Sorveteria;1990.21;21246584000150;Receita de Publicidade na Sorveteria
27/01/2025;Churrascaria Boi Feliz;receita;Venda de Rodízio;1194.57;2558157000162;Venda de Rodízio realizada no balcão
28/06/2025;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1000.00;02558157000162;Venda de Sucos Naturais realizada no balcão
02/04/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;1264.52;21246584000150;Receita de Eventos Corporativos contratados
18/08/2024;Sorveteria Tropical;receita;Venda de Sorvete;1726.86;33592510000154;Venda de Sorvete realizada no balcão
26/07/2025;Pizzaria Massa Fina;receita;Venda de Bebidas;411.39;33050067000179;Venda de Bebidas realizada no balcão
14/11/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1780.54;33000167000101;Venda de Sucos Naturais realizada no balcão
11/08/2024;Pizzaria Massa Fina;receita;Venda de Pizza;645.02;33000167000101;Venda de Pizza realizada no balcão
15/12/2023;Pizzaria Massa Fina;receita;Delivery;1529.05;60746948000112;Delivery efetuada
31/10/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1274.4;21246584000150;Venda de Prato Vegetariano realizada no balcão
01/01/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;1715.72;33592510000154;Venda de Bebidas realizada no balcão
31/03/2024;Pizzaria Massa Fina;receita;Venda de Pizza;62.21;02558157000162;Venda de Pizza realizada no balcão
07/10/2024;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;1140.03;33000167000101;Venda de Prato Vegetariano realizada no balcão
20/03/2024;Pizzaria Massa Fina;receita;Delivery;1171.8;21246584000150;Delivery efetuada
11/04/2024;Pizzaria Massa Fina;receita;Venda de Pizza;35.59;33592510000154;Venda de Pizza realizada no balcão
03/12/2024;Pizzaria Massa Fina;receita;Venda de Pizza;1307.18;33050067000179;Venda de Pizza realizada no balcão
11/07/2025;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;288.2;33050067000179;Venda de Prato Vegetariano realizada no balcão
14/05/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;1864.03;21246584000150;Venda de Marmitex realizada no balcão
29/10/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;65.21;61190096000180;Receita de Eventos de Alimentação Saudável contratados
03/04/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;510.05;33050067000179;Venda de Sobremesas realizada no balcão
23/02/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;1880.87;2558157000162;Receita de Eventos Corporativos contratados
26/01/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1785.5;33592510000154;Venda de Sucos Naturais realizada no balcão
04/03/2024;Sorveteria Tropical;receita;Publicidade na Sorveteria;1659.7;33000167000101;Receita de Publicidade na Sorveteria
07/12/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1761.32;61190096000180;Venda de Sucos Naturais realizada no balcão
19/02/2024;Sorveteria Tropical;receita;Venda de Milkshake;1654.32;60746948000112;Venda de Milkshake realizada no balcão
19/10/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;114.77;33000167000101;Venda de Rodízio realizada no balcão
13/03/2025;Restaurante Veggie Life;receita;Venda de Salada;1294.43;33000167000101;Venda de Salada realizada no balcão
13/06/2025;Churrascaria Boi Feliz;receita;Venda de Marmitex;1611.78;60746948000112;Venda de Marmitex realizada no balcão
12/11/2024;Sorveteria Tropical;receita;Publicidade na Sorveteria;1029.8;60746948000112;Receita de Publicidade na Sorveteria
21/01/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;757.91;60746948000112;Receita de Eventos de Alimentação Saudável contratados
21/03/2025;Sorveteria Tropical;receita;Venda de Açaí;166.82;61190096000180;Venda de Açaí realizada no balcão
16/08/2023;Pizzaria Massa Fina;receita;Venda de Sobremesas;1514.53;33050067000179;Venda de Sobremesas realizada no balcão
13/08/2024;Pizzaria Massa Fina;receita;Venda de Pizza;335.96;33050067000179;Venda de Pizza realizada no balcão
28/10/2023;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;1753.76;2558157000162;Receita de Eventos de Alimentação Saudável contratados
14/03/2024;Sorveteria Tropical;receita;Venda de Açaí;57.4;2558157000162;Venda de Açaí realizada no balcão
04/05/2025;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;1843.97;33000167000101;Receita de Eventos de Alimentação Saudável contratados
17/02/2025;Sorveteria Tropical;receita;Publicidade na Sorveteria;81.68;33000167000101;Receita de Publicidade na Sorveteria
16/04/2025;Churrascaria Boi Feliz;receita;Venda de Marmitex;1499.49;33000167000101;Venda de Marmitex realizada no balcão
12/03/2025;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;1461.95;2558157000162;Receita de Eventos de Alimentação Saudável contratados
29/03/2025;Churrascaria Boi Feliz;receita;Venda de Marmitex;990.93;33000167000101;Venda de Marmitex realizada no balcão
23/09/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;233.91;33050067000179;Venda de Bebidas realizada no balcão
16/05/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;454.89;21246584000150;Venda de Sucos Naturais realizada no balcão
29/07/2025;Restaurante Veggie Life;receita;Venda de Salada;270.07;33592510000154;Venda de Salada realizada no balcão
12/06/2025;Sorveteria Tropical;receita;Venda de Açaí;550.45;61190096000180;Venda de Açaí realizada no balcão
22/07/2024;Restaurante Veggie Life;receita;Venda de Salada;1692.57;33592510000154;Venda de Salada realizada no balcão
21/04/2025;Churrascaria Boi Feliz;receita;Venda de Marmitex;1680.65;33000167000101;Venda de Marmitex realizada no balcão
22/05/2025;Restaurante Veggie Life;receita;Venda de Sucos Naturais;605.71;33592510000154;Venda de Sucos Naturais realizada no balcão
30/11/2023;Restaurante Veggie Life;receita;Venda de Prato Vegetariano;684.08;21246584000150;Venda de Prato Vegetariano realizada no balcão
30/07/2025;Pizzaria Massa Fina;receita;Venda de Sobremesas;1948.33;2558157000162;Venda de Sobremesas realizada no balcão
10/12/2023;Sorveteria Tropical;receita;Publicidade na Sorveteria;1517.9;33050067000179;Receita de Publicidade na Sorveteria
13/08/2024;Pizzaria Massa Fina;receita;Venda de Sobremesas;421.29;2558157000162;Venda de Sobremesas realizada no balcão
07/02/2024;Pizzaria Massa Fina;receita;Delivery;93.79;60746948000112;Delivery efetuada
25/06/2025;Pizzaria Massa Fina;receita;Venda de Pizza;1375.66;02558157000162;Venda de Pizza realizada no balcão
28/12/2023;Churrascaria Boi Feliz;receita;Venda de Rodízio;1479.56;33592510000154;Venda de Rodízio realizada no balcão
01/05/2024;Sorveteria Tropical;receita;Publicidade na Sorveteria;534.32;2558157000162;Receita de Publicidade na Sorveteria
05/07/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;1660.06;60746948000112;Receita de Eventos de Alimentação Saudável contratados
17/08/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;1931.82;33000167000101;Venda de Rodízio realizada no balcão
02/05/2024;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1406.42;33592510000154;Venda de Sucos Naturais realizada no balcão
12/09/2023;Sorveteria Tropical;receita;Venda de Sorvete;1631.74;33000167000101;Venda de Sorvete realizada no balcão
20/03/2025;Pizzaria Massa Fina;receita;Delivery;1798.03;33050067000179;Delivery efetuada
18/12/2023;Sorveteria Tropical;receita;Venda de Milkshake;618.32;21246584000150;Venda de Milkshake realizada no balcão
30/07/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;24.63;33050067000179;Receita de Eventos Corporativos contratados
09/09/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;110.76;21246584000150;Receita de Eventos Corporativos contratados
11/06/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;1265.25;2558157000162;Venda de Marmitex realizada no balcão
24/07/2025;Restaurante Veggie Life;receita;Venda de Sucos Naturais;641.69;33592510000154;Venda de Sucos Naturais realizada no balcão
13/03/2024;Sorveteria Tropical;receita;Publicidade na Sorveteria;1055.52;21246584000150;Receita de Publicidade na Sorveteria
12/06/2025;Sorveteria Tropical;receita;Venda de Sorvete;1546.21;21246584000150;Venda de Sorvete realizada no balcão
20/07/2025;Pizzaria Massa Fina;receita;Delivery;409.34;60746948000112;Delivery efetuada
24/12/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;827.1;21246584000150;Venda de Bebidas realizada no balcão
10/03/2024;Pizzaria Massa Fina;receita;Delivery;826.13;33592510000154;Delivery efetuada
13/09/2023;Pizzaria Massa Fina;receita;Delivery;1108.2;2558157000162;Delivery efetuada
04/05/2025;Sorveteria Tropical;receita;Venda de Açaí;1555.71;2558157000162;Venda de Açaí realizada no balcão
29/10/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;1028.22;33592510000154;Receita de Eventos Corporativos contratados
20/03/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;378.36;2558157000162;Venda de Bebidas realizada no balcão
29/01/2025;Sorveteria Tropical;receita;Publicidade na Sorveteria;599.55;61190096000180;Receita de Publicidade na Sorveteria
31/03/2024;Pizzaria Massa Fina;receita;Venda de Pizza;1045.93;60746948000112;Venda de Pizza realizada no balcão
26/03/2025;Churrascaria Boi Feliz;receita;Venda de Rodízio;144.97;33050067000179;Venda de Rodízio realizada no balcão
31/08/2024;Sorveteria Tropical;receita;Venda de Sorvete;407.88;33050067000179;Venda de Sorvete realizada no balcão
15/06/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;1000.00;60746948000112;Venda de Bebidas realizada no balcão
14/09/2023;Sorveteria Tropical;receita;Venda de Açaí;1623.77;2558157000162;Venda de Açaí realizada no balcão
20/02/2025;Churrascaria Boi Feliz;receita;Venda de Rodízio;695.0;33592510000154;Venda de Rodízio realizada no balcão
14/07/2024;Sorveteria Tropical;receita;Publicidade na Sorveteria;1813.82;61190096000180;Receita de Publicidade na Sorveteria
20/10/2024;Pizzaria Massa Fina;receita;Delivery;526.06;33050067000179;Delivery efetuada
10/11/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;645.78;33592510000154;Venda de Rodízio realizada no balcão
01/09/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;1724.08;2558157000162;Receita de Eventos de Alimentação Saudável contratados
20/04/2025;Pizzaria Massa Fina;receita;Delivery;353.78;61190096000180;Delivery efetuada
08/02/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;1755.45;60746948000112;Venda de Bebidas realizada no balcão
08/05/2024;Sorveteria Tropical;receita;Publicidade na Sorveteria;1995.71;33592510000154;Receita de Publicidade na Sorveteria
22/09/2023;Pizzaria Massa Fina;receita;Venda de Bebidas;1532.68;02558157000162;Venda de Bebidas realizada no balcão
15/11/2024;Sorveteria Tropical;receita;Venda de Milkshake;848.62;2558157000162;Venda de Milkshake realizada no balcão
09/03/2024;Sorveteria Tropical;receita;Venda de Milkshake;302.08;61190096000180;Venda de Milkshake realizada no balcão
29/12/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;1293.1;33000167000101;Venda de Bebidas realizada no balcão
11/01/2025;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;1890.72;2558157000162;Receita de Eventos de Alimentação Saudável contratados
19/02/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;1729.9;33050067000179;Receita de Eventos Corporativos contratados
16/11/2024;Sorveteria Tropical;receita;Venda de Açaí;827.37;33592510000154;Venda de Açaí realizada no balcão
31/01/2024;Pizzaria Massa Fina;receita;Venda de Bebidas;1835.88;60746948000112;Venda de Bebidas realizada no balcão
19/07/2025;Pizzaria Massa Fina;receita;Venda de Sobremesas;416.11;61190096000180;Venda de Sobremesas realizada no balcão
28/11/2024;Churrascaria Boi Feliz;receita;Venda de Bebidas;223.08;61190096000180;Venda de Bebidas realizada no balcão
21/08/2024;Churrascaria Boi Feliz;receita;Venda de Rodízio;1505.11;60746948000112;Venda de Rodízio realizada no balcão
27/06/2025;Restaurante Veggie Life;receita;Venda de Sucos Naturais;1646.35;33000167000101;Venda de Sucos Naturais realizada no balcão
01/05/2025;Sorveteria Tropical;receita;Venda de Açaí;55.45;2558157000162;Venda de Açaí realizada no balcão
10/08/2024;Sorveteria Tropical;receita;Venda de Sorvete;826.98;60746948000112;Venda de Sorvete realizada no balcão
03/04/2024;Churrascaria Boi Feliz;receita;Eventos Corporativos;464.29;21246584000150;Receita de Eventos Corporativos contratados
08/10/2023;Sorveteria Tropical;receita;Venda de Sorvete;1182.56;33000167000101;Venda de Sorvete realizada no balcão
19/11/2023;Churrascaria Boi Feliz;receita;Eventos Corporativos;307.97;60746948000112;Receita de Eventos Corporativos contratados
16/03/2024;Restaurante Veggie Life;receita;Eventos de Alimentação Saudável;331.37;33592510000154;Receita de Eventos de Alimentação Saudável contratados
04/04/2024;Churrascaria Boi Feliz;receita;Venda de Marmitex;175.8;21246584000150;Venda de Marmitex realizada no balcão
